Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
1474.0920581817627	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4405379e-06	1.4405379e-06	-0.6932118	0.01135671	0.0020262152	0.0009012381	0.69341433	30049	510833
1560.667623758316	17	0.1758794	2.4748418	35.0	0.0	151.0	0.0	0.0011647642	0.0011647642	0.0011647708	0.0011647708	-0.6931492	0.00027143463	1.3208355e-05	4.150835e-06	0.6931505	30049	540882
1644.374665737152	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.378891e-07	-6.378891e-07	-0.69314724	0.00039226745	0.00016193258	4.1595413e-05	0.6931635	30049	570931
1725.0079953670502	19	0.10552764	1.0769022	13.0	0.0	151.0	0.0	0.0006988585	0.0006988585	0.00069881463	0.00069881463	-0.69315016	0.002387166	0.0019865024	0.0013166249	0.6933487	30049	600980
1821.9665389060974	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.319097e-07	-8.319097e-07	-0.69315267	0.0033311297	0.000102900085	1.7201332e-05	0.6931631	30049	631029
1905.0474803447723	21	0.110552765	1.5556151	22.0	0.0	151.0	0.0	0.00073213753	0.00073213753	0.0007329648	0.0007329648	-0.6931262	0.0015719091	0.0004623651	0.0002246559	0.6931726	30049	661078
1989.9766886234283	22	0.4120603	3.8372743	46.0	0.0	151.0	0.0	0.0027288762	0.0027288762	0.002728651	0.002728651	-0.6931491	0.002034328	0.0001235928	4.491829e-05	0.6931615	30049	691127
2073.3331682682037	23	0.6130653	3.9806101	33.0	0.0	151.0	0.0	0.004060035	0.004060035	0.004059013	0.004059013	-0.6931475	0.00072967156	0.0005142753	0.00017074253	0.6931989	30049	721176
2159.0775306224823	24	0.53768843	4.5586443	52.0	0.0	151.0	0.0	0.0035608506	0.0035608506	0.0035610432	0.0035610432	-0.69314784	0.0010877252	2.3328159e-05	6.577176e-06	0.6931501	30049	751225
2244.513274669647	25	1.5929648	7.332735	60.0	0.0	151.0	0.0	0.010549436	0.010549436	0.010549028	0.010549028	-0.6931531	0.0025798196	1.7369386e-05	4.316645e-06	0.6931549	30049	781274
2329.797511100769	26	3.5025125	11.654091	71.0	0.0	151.0	0.0	0.023195447	0.023195447	0.023195328	0.023195328	-0.6931505	0.00041099993	8.218328e-06	2.2349625e-06	0.69315135	30049	811323
2414.033653497696	27	10.155779	17.06243	66.0	0.0	151.0	0.0	0.067256816	0.067256816	0.06725714	0.06725714	-0.69314724	0.00050491095	0.00022877142	0.000113720365	0.69317025	30049	841372
2498.811305999756	28	15.080402	19.402987	79.0	0.0	151.0	0.0	0.09987021	0.09987021	0.09986964	0.09986964	-0.6930214	0.0034090774	0.0009804178	0.00041542583	0.69311947	30049	871421
2581.265551328659	29	16.030151	20.192022	68.0	0.0	151.0	0.0	0.10615994	0.10615994	0.10615977	0.10615977	-0.69314766	0.0011769339	1.2793209e-06	4.378675e-07	0.6931478	30049	901470
2664.3438518047333	30	18.01005	18.714462	66.0	0.0	151.0	0.0	0.11927186	0.11927186	0.119271755	0.119271755	-0.6931473	0.0005315807	4.287428e-07	9.561465e-08	0.69314736	30049	931519
2744.627932548523	31	12.994975	15.443688	57.0	0.0	151.0	0.0	0.086059436	0.086059436	0.08606053	0.08606053	-0.6926062	0.0066450913	0.0004759431	9.0056645e-05	0.6926538	30049	961568
2831.9874935150146	32	15.587939	15.675447	59.0	0.0	151.0	0.0	0.103231385	0.103231385	0.10323143	0.10323143	-0.69314724	0.00041463927	0.00035145011	0.000117026255	0.6931824	30049	991617
2919.986521959305	33	16.974874	15.2623415	56.0	0.0	151.0	0.0	0.11241639	0.11241639	0.11241597	0.11241597	-0.6931476	0.0008059162	0.00027800666	0.0001478464	0.6931754	30049	1021666
3006.073678255081	34	30.668343	11.10573	49.0	0.0	151.0	0.0	0.2031016	0.2031016	0.20310107	0.20310107	-0.69315434	0.0037670732	0.00019227879	0.00012265757	0.6931735	30049	1051715
3094.452075958252	35	31.015076	10.944115	52.0	0.0	151.0	0.0	0.20539784	0.20539784	0.20539781	0.20539781	-0.69314724	0.00041981463	0.0002097282	7.7855955e-05	0.6931683	30049	1081764
3179.92768907547	36	31.899498	10.055121	54.0	0.0	151.0	0.0	0.21125495	0.21125495	0.21125524	0.21125524	-0.69314736	0.00071290135	1.7761e-05	5.5795754e-06	0.6931492	30049	1111813
3264.044198036194	37	27.98995	13.398415	53.0	0.0	151.0	0.0	0.1853639	0.1853639	0.1853641	0.1853641	-0.6931478	0.0004656776	0.00057720265	0.00013568258	0.6932054	30049	1141862
3349.5154790878296	38	12.984924	13.804623	53.0	0.0	151.0	0.0	0.08599288	0.08599288	0.08599342	0.08599342	-0.6931472	0.00039616646	0.002078155	0.0009982218	0.6933551	30049	1171911
3434.4986860752106	39	8.492462	11.850777	55.0	0.0	151.0	0.0	0.05624147	0.05624147	0.056241494	0.056241494	-0.6931474	0.0005682409	7.6758995e-05	4.3075124e-05	0.69315505	30049	1201960
3519.702500104904	40	8.447236	13.032853	57.0	0.0	151.0	0.0	0.05594196	0.05594196	0.055942878	0.055942878	-0.6915405	0.018086351	0.000102533384	3.3220298e-05	0.69155073	30049	1232009
3601.830843448639	41	14.819096	14.809594	53.0	0.0	151.0	0.0	0.0981397	0.0981397	0.09813922	0.09813922	-0.69315034	0.0024479628	0.0003870615	0.000112747555	0.6931889	30049	1262058
3686.9471473693848	42	19.487436	14.725242	58.0	0.0	151.0	0.0	0.12905587	0.12905587	0.12905584	0.12905584	-0.693146	0.00024449956	2.246179e-06	1.5447771e-06	0.6931461	30049	1292107
3768.7794790267944	43	29.633165	12.291726	53.0	0.0	151.0	0.0	0.19624613	0.19624613	0.19624649	0.19624649	-0.694327	0.015208304	0.00048433658	0.000103315855	0.69437546	30049	1322156
3852.5687413215637	44	34.55779	8.4571295	54.0	12.0	151.0	0.0	0.22885953	0.22885953	0.2288591	0.2288591	-0.69314635	0.0008235489	2.4526002e-05	6.4898345e-06	0.69314885	30049	1352205
3935.7704598903656	45	34.87437	8.818055	54.0	8.0	151.0	0.0	0.2309561	0.2309561	0.2309566	0.2309566	-0.69437087	0.0137763955	1.1694706e-05	4.500103e-06	0.69437194	30049	1382254
4015.495084285736	46	35.743717	7.522138	51.0	14.0	151.0	0.0	0.23671336	0.23671336	0.23671319	0.23671319	-0.69362116	0.005694765	0.002329967	0.0008469696	0.69385415	30049	1412303
4097.944292545319	47	36.572865	7.3336473	51.0	0.0	151.0	0.0	0.2422044	0.2422044	0.24220385	0.24220385	-0.69302917	0.0013095044	0.00047777232	0.00013374849	0.6930769	30049	1442352
4166.460716724396	48	37.105526	7.110324	52.0	18.0	151.0	0.0	0.24573196	0.24573196	0.24573158	0.24573158	-0.69381875	0.00791675	0.00063161575	0.00019265918	0.69388187	30049	1472401
4218.083859920502	49	35.437187	7.741738	57.0	12.0	151.0	0.0	0.23468335	0.23468335	0.23468338	0.23468338	-0.6930766	0.0027856894	0.0005262876	0.00014126583	0.6931292	30049	1502450
4269.960577249527	50	36.43216	8.077774	56.0	6.0	151.0	0.0	0.24127258	0.24127258	0.2412726	0.2412726	-0.69314724	0.00017103553	3.4040262e-05	1.0898204e-05	0.69315064	30049	1532499
4323.162215709686	51	36.55779	8.012894	54.0	0.0	151.0	0.0	0.24210456	0.24210456	0.24210393	0.24210393	-0.6931545	0.0038534182	0.0022995258	0.0011541406	0.6933845	30049	1562548
4374.768754243851	52	35.633167	9.766166	62.0	0.0	151.0	0.0	0.23598123	0.23598123	0.23598233	0.23598233	-0.69315135	0.002863199	0.00019525521	4.805754e-05	0.69317085	30049	1592597
4426.561411142349	53	36.70854	10.553785	60.0	0.0	151.0	0.0	0.24310294	0.24310294	0.2431029	0.2431029	-0.6931466	6.4092616e-05	6.274132e-07	3.2753658e-07	0.6931467	30049	1622646
4478.590309858322	54	37.77387	10.289972	59.0	6.0	151.0	0.0	0.25015807	0.25015807	0.25015807	0.25015807	-0.6931474	0.0005790294	0.0011274593	0.00045768582	0.6932601	30049	1652695
4530.287174701691	55	38.060303	10.706519	64.0	0.0	151.0	0.0	0.252055	0.252055	0.2520549	0.2520549	-0.69314706	0.00038427117	2.9944126e-06	2.4959927e-06	0.6931476	30049	1682744
4581.912563800812	56	41.105526	10.78683	59.0	0.0	151.0	0.0	0.27222204	0.27222204	0.27222207	0.27222207	-0.6931476	0.0008218289	0.000114126015	0.00010991659	0.69315886	30049	1712793
4634.722531557083	57	40.552765	10.181566	61.0	0.0	151.0	0.0	0.26856136	0.26856136	0.26856148	0.26856148	-0.69314814	0.0014110507	2.0118116e-05	5.222749e-06	0.69315016	30049	1742842
4686.4523293972015	58	38.42211	8.410493	60.0	10.0	151.0	0.0	0.25445107	0.25445107	0.25445065	0.25445065	-0.6931522	0.0032009485	0.000664624	0.00022291519	0.6932187	30049	1772891
4737.94212937355	59	35.582916	8.031465	57.0	11.0	151.0	0.0	0.23564844	0.23564844	0.23564968	0.23564968	-0.6931585	0.004746855	1.1392314e-06	2.3026582e-06	0.6931586	30049	1802940
4789.639584302902	60	38.060303	6.893765	53.0	18.0	151.0	0.0	0.252055	0.252055	0.25205517	0.25205517	-0.693148	0.0011917652	0.000552379	0.00019646905	0.6932032	30049	1832989
4841.237002134323	61	38.417084	8.28463	57.0	11.0	151.0	0.0	0.25441778	0.25441778	0.25441742	0.25441742	-0.6931471	0.00022000074	0.00017471447	7.010698e-05	0.69316465	30049	1863038
4893.0193383693695	62	44.552765	8.832101	64.0	0.0	151.0	0.0	0.29505143	0.29505143	0.2950516	0.2950516	-0.6931473	0.0006404221	2.4048952e-06	1.9092947e-06	0.6931476	30049	1893087
4951.267976760864	63	47.23618	9.997965	68.0	11.0	151.0	0.0	0.3128224	0.3128224	0.3128219	0.3128219	-0.69314945	0.0021329774	-6.325031e-07	2.605327e-08	0.6931493	30049	1923136
5009.604317188263	64	48.447235	9.824387	67.0	0.0	151.0	0.0	0.32084262	0.32084262	0.32084256	0.32084256	-0.6931472	0.0004317164	1.4897879e-06	4.793654e-07	0.6931473	30049	1953185
5063.715617895126	65	45.59799	11.50264	64.0	1.0	151.0	0.0	0.30197343	0.30197343	0.30197352	0.30197352	-0.6931471	0.0005606685	2.7709664e-05	5.5757932e-06	0.69315	30049	1983234
5120.786406993866	66	50.100502	10.062116	69.0	0.0	151.0	0.0	0.3317914	0.3317914	0.3317919	0.3317919	-0.69314945	0.0021160217	0.00043947785	5.052436e-05	0.69319344	30049	2013283
5176.145303726196	67	54.703518	7.9304476	68.0	17.0	151.0	0.0	0.36227494	0.36227494	0.3622752	0.3622752	-0.6931477	0.0010082126	1.3064733e-05	5.569486e-06	0.693149	30049	2043332
5228.132477521896	68	56.673367	8.195405	70.0	13.0	151.0	0.0	0.37532032	0.37532032	0.37531993	0.37531993	-0.6931476	0.0009526908	0.00044519608	0.00016407938	0.6931921	30049	2073381
5281.0916492938995	69	56.39196	7.1619554	67.0	22.0	151.0	0.0	0.3734567	0.3734567	0.37345633	0.37345633	-0.6931516	0.0029368391	0.0016538687	0.0008783896	0.6933168	30049	2103430
5333.323660135269	70	55.472363	7.9620953	70.0	5.0	151.0	0.0	0.36736664	0.36736664	0.36736703	0.36736703	-0.6931472	0.0005670795	0.0006720284	8.2261584e-05	0.69321454	30049	2133479
5385.417924404144	71	54.1206	9.350545	69.0	0.0	151.0	0.0	0.3584146	0.3584146	0.3584146	0.3584146	-0.69308025	0.0011769357	0.00011601209	2.9604515e-05	0.6930918	30049	2163528
5437.675297260284	72	53.407036	8.422281	72.0	17.0	151.0	0.0	0.353689	0.353689	0.35368884	0.35368884	-0.69302714	0.0014448825	4.4140143e-05	1.9328078e-05	0.6930315	30049	2193577
5489.797966957092	73	54.67839	8.558818	68.0	1.0	151.0	0.0	0.36210856	0.36210856	0.3621091	0.3621091	-0.69314814	0.0024456382	1.1649136e-06	3.405704e-06	0.69314826	30049	2223626
5542.21452832222	74	54.29146	8.5499115	72.0	21.0	151.0	0.0	0.35954607	0.35954607	0.35954612	0.35954612	-0.6931471	0.0002682805	1.303631e-06	4.2767547e-07	0.6931473	30049	2253675
5595.642699956894	75	54.211056	7.1954536	70.0	25.0	151.0	0.0	0.35901362	0.35901362	0.35901362	0.35901362	-0.69314706	3.7530062e-05	6.703688e-06	6.221885e-06	0.6931478	30049	2283724
5647.7149267196655	76	54.045227	7.0513525	66.0	27.0	151.0	0.0	0.3579154	0.3579154	0.3579154	0.3579154	-0.6931473	9.0198193e-07	2.3477712e-06	9.763208e-06	0.6931474	30049	2313773
5700.153177022934	77	54.869347	9.530855	71.0	0.0	151.0	0.0	0.36337316	0.36337316	0.36337322	0.36337322	-0.6931472	0.00027048588	9.836687e-06	5.3857493e-06	0.6931482	30049	2343822
5756.978410482407	78	56.1206	6.4741874	71.0	27.0	151.0	0.0	0.37165964	0.37165964	0.37165964	0.37165964	-0.693176	0.0003200763	0.00014197468	2.5526857e-05	0.6931901	30049	2373871
5814.324462175369	79	54.73367	8.250745	70.0	11.0	151.0	0.0	0.36247462	0.36247462	0.3624743	0.3624743	-0.69314784	0.0011490881	1.680744e-05	5.962639e-06	0.69314957	30049	2403920
5871.633009195328	80	54.96985	7.7692275	67.0	21.0	151.0	0.0	0.36403874	0.36403874	0.36403862	0.36403862	-0.69314706	0.00048534435	1.6079706e-05	5.448828e-06	0.69314885	30049	2433969
5928.9436848163605	81	54.497486	9.4139185	70.0	0.0	151.0	0.0	0.3609105	0.3609105	0.360911	0.360911	-0.6931511	0.0027474165	6.054174e-07	3.143756e-07	0.6931511	30049	2464018
5984.958003759384	82	57.376884	6.5019255	72.0	20.0	151.0	0.0	0.37997937	0.37997937	0.3799788	0.3799788	-0.6931491	0.0019642708	0.00016190688	4.250703e-05	0.6931653	30049	2494067
6041.553411722183	83	57.281406	6.205137	67.0	32.0	151.0	0.0	0.37934706	0.37934706	0.3793472	0.3793472	-0.6931475	0.0008942788	3.3844397e-05	6.593261e-06	0.69315094	30049	2524116
6098.433068752289	84	57.326633	6.7844667	72.0	29.0	151.0	0.0	0.37964657	0.37964657	0.37964675	0.37964675	-0.69314796	0.0012817681	1.7393742e-05	8.579734e-06	0.69314975	30049	2554165
6155.937459468842	85	56.24623	7.008586	69.0	22.0	151.0	0.0	0.3724916	0.3724916	0.37249056	0.37249056	-0.69316584	0.006102383	1.0963079e-06	7.822165e-07	0.6931659	30049	2584214
6213.081290006638	86	55.542713	6.0148005	72.0	28.0	151.0	0.0	0.36783254	0.36783254	0.36783254	0.36783254	-0.6931472	6.917939e-05	3.939307e-06	1.8454117e-05	0.69314754	30049	2614263
6269.96676325798	87	57.919598	5.8079457	72.0	38.0	151.0	0.0	0.3835735	0.3835735	0.38357344	0.38357344	-0.69314724	0.00018626453	1.2912436e-07	3.9768662e-07	0.69314724	30049	2644312
6326.444916009903	88	57.025127	6.5374355	69.0	35.0	151.0	0.0	0.37764984	0.37764984	0.37764978	0.37764978	-0.69314706	9.7185475e-05	1.8115685e-07	9.0875304e-08	0.69314706	30049	2674361
6383.331500053406	89	57.718594	6.5655727	72.0	27.0	151.0	0.0	0.38224235	0.38224235	0.3822418	0.3822418	-0.69315475	0.0038712318	-1.02918406e-07	2.41351e-07	0.69315475	30049	2704410
6440.965518474579	90	57.73367	7.0926685	69.0	21.0	151.0	0.0	0.38234216	0.38234216	0.38234216	0.38234216	-0.6931471	0.0001527667	3.0116978e-05	9.108475e-06	0.69315016	30049	2734459
6498.506934404373	91	57.331657	7.480665	72.0	16.0	151.0	0.0	0.37967986	0.37967986	0.37967992	0.37967992	-0.69314766	0.00091204053	8.935768e-07	7.28998e-07	0.6931478	30049	2764508
6556.122865200043	92	57.96985	6.8037157	70.0	23.0	151.0	0.0	0.38390628	0.38390628	0.38390473	0.38390473	-0.69333	0.007021727	7.9265575e-08	1.9665055e-08	0.69333	30049	2794557
6613.310834646225	93	57.025127	7.175081	68.0	23.0	151.0	0.0	0.37764984	0.37764984	0.37764984	0.37764984	-0.69314724	1.1340558e-06	6.0415077e-06	5.956049e-06	0.6931478	30049	2824606
6669.962949752808	94	57.60804	5.500766	68.0	40.0	151.0	0.0	0.3815102	0.3815102	0.38151005	0.38151005	-0.6931471	0.0002462268	7.116118e-06	3.906818e-06	0.6931479	30049	2854655
6726.508444786072	95	56.603016	7.68724	69.0	22.0	151.0	0.0	0.37485442	0.37485442	0.37485442	0.37485442	-0.69314724	4.5899446e-06	2.1608937e-05	0.00016367463	0.69314945	30049	2884704
6783.296062469482	96	57.497486	6.389277	68.0	28.0	151.0	0.0	0.38077807	0.38077807	0.38077807	0.38077807	-0.69314724	0.00011193752	5.9188157e-09	9.391698e-07	0.6931473	30049	2914753
6840.953101396561	97	58.150753	6.6873755	71.0	24.0	151.0	0.0	0.38510433	0.38510433	0.38510433	0.38510433	-0.6931473	8.404264e-05	2.5467127e-06	5.8775668e-06	0.6931475	30049	2944802
6897.0623433589935	98	57.57789	7.790131	69.0	9.0	151.0	0.0	0.38131052	0.38131052	0.38131046	0.38131046	-0.6931472	0.00012817839	8.777485e-07	4.7794274e-06	0.69314724	30049	2974851
6948.304337501526	99	57.92462	6.8676906	73.0	28.0	151.0	0.0	0.38360676	0.38360676	0.38360676	0.38360676	-0.6931472	3.2186508e-06	1.9287294e-05	1.0148174e-05	0.69314915	30049	3004900
