Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
112.57127141952515	49	87.67129	13.778701	118.51535	58.750435	21.0	0.0	4.1748233	4.1748233	4.1748233	4.1748233	1008	50400
115.11297583580017	50	75.4419	22.71498	118.606255	18.88575	21.0	0.0	3.5924718	3.5924718	3.5924718	3.5924718	1008	51408
117.87554836273193	51	80.97549	25.00503	128.49034	-0.79796016	21.0	0.0	3.8559756	3.8559756	3.8559756	3.8559756	1008	52416
120.93541932106018	52	78.52198	24.581219	118.76226	19.139767	21.0	0.0	3.739142	3.739142	3.739142	3.739142	1008	53424
123.79710412025452	53	83.69694	17.774534	118.50768	48.620926	21.0	0.0	3.9855685	3.9855685	3.9855685	3.9855685	1008	54432
125.90961122512817	54	81.36276	19.630907	118.39554	18.93483	21.0	0.0	3.874417	3.874417	3.874417	3.874417	1008	55440
128.20166993141174	55	80.19939	20.79165	118.63605	29.000324	21.0	0.0	3.8190181	3.8190181	3.8190181	3.8190181	1008	56448
130.40040969848633	56	82.4385	20.756876	118.32151	28.969402	21.0	0.0	3.925643	3.925643	3.925643	3.925643	1008	57456
132.5912642478943	57	87.45237	19.486431	118.752365	38.93459	21.0	0.0	4.1643987	4.1643987	4.1643987	4.1643987	1008	58464
134.62299752235413	58	86.151024	18.211699	118.562416	48.79328	21.0	0.0	4.1024294	4.1024294	4.1024294	4.1024294	1008	59472
137.14221119880676	59	86.34203	22.342941	128.55693	28.829395	21.0	0.0	4.111525	4.111525	4.111525	4.111525	1008	60480
140.71469235420227	60	90.30554	19.816957	128.57666	29.096592	21.0	0.0	4.3002634	4.3002634	4.3002634	4.3002634	1008	61488
144.55266666412354	61	86.15426	19.504183	118.69039	38.833633	21.0	0.0	4.1025834	4.1025834	4.1025834	4.1025834	1008	62496
147.93993186950684	62	87.6156	19.89246	118.21261	9.049024	21.0	0.0	4.1721716	4.1721716	4.1721716	4.1721716	1008	63504
151.3345284461975	63	92.94696	18.765581	138.2717	48.93784	21.0	0.0	4.426046	4.426046	4.426046	4.426046	1008	64512
154.51074409484863	64	87.3598	21.819086	118.50192	28.85617	21.0	0.0	4.159991	4.159991	4.159991	4.159991	1008	65520
157.53792357444763	65	87.610535	16.74935	118.24482	48.659977	21.0	0.0	4.1719303	4.1719303	4.1719303	4.1719303	1008	66528
160.50978875160217	66	88.422066	21.665504	118.45984	28.72903	21.0	0.0	4.2105746	4.2105746	4.2105746	4.2105746	1008	67536
163.459331035614	67	90.91213	18.719463	118.56502	38.690414	21.0	0.0	4.3291492	4.3291492	4.3291492	4.3291492	1008	68544
167.3418891429901	68	94.3811	18.326584	128.39177	58.829758	21.0	0.0	4.494338	4.494338	4.494338	4.494338	1008	69552
170.72625279426575	69	91.673584	18.336918	118.60735	38.7866	21.0	0.0	4.365409	4.365409	4.365409	4.365409	1008	70560
172.96685576438904	70	92.728485	17.939314	128.30186	39.212524	21.0	0.0	4.4156423	4.4156423	4.4156423	4.4156423	1008	71568
175.76486563682556	71	93.0814	19.89157	128.55038	29.074177	21.0	0.0	4.4324474	4.4324474	4.4324474	4.4324474	1008	72576
178.4635055065155	72	90.20602	15.860077	118.234985	48.771133	21.0	0.0	4.295525	4.295525	4.295525	4.295525	1008	73584
181.38555550575256	73	93.073524	18.525732	128.1245	58.705826	21.0	0.0	4.432072	4.432072	4.432072	4.432072	1008	74592
184.0376832485199	74	96.19232	16.96115	137.8447	68.31887	21.0	0.0	4.580587	4.580587	4.580587	4.580587	1008	75600
187.1902575492859	75	94.981895	16.215607	138.08539	48.697273	21.0	0.0	4.5229473	4.5229473	4.5229473	4.5229473	1008	76608
189.8265507221222	76	93.950134	13.775768	118.68696	68.13859	21.0	0.0	4.473816	4.473816	4.473816	4.473816	1008	77616
192.6314992904663	77	92.85382	15.09746	128.38516	58.80362	21.0	0.0	4.4216104	4.4216104	4.4216104	4.4216104	1008	78624
195.57158637046814	78	90.855934	17.832685	128.41974	29.02441	21.0	0.0	4.326473	4.326473	4.326473	4.326473	1008	79632
198.4570972919464	79	92.69718	15.1327	118.446495	58.77978	21.0	0.0	4.4141517	4.4141517	4.4141517	4.4141517	1008	80640
201.2804036140442	80	89.74811	16.197338	128.23091	48.434948	21.0	0.0	4.27372	4.27372	4.27372	4.27372	1008	81648
204.06480026245117	81	92.68305	17.14487	128.39632	58.808147	21.0	0.0	4.413479	4.413479	4.413479	4.413479	1008	82656
206.54715180397034	82	96.62176	17.246712	128.32883	58.70021	21.0	0.0	4.6010356	4.6010356	4.6010356	4.6010356	1008	83664
209.48253512382507	83	92.83502	17.427088	118.525276	48.740063	21.0	0.0	4.4207153	4.4207153	4.4207153	4.4207153	1008	84672
212.24311661720276	84	92.22369	17.503887	118.63133	58.490368	21.0	0.0	4.391604	4.391604	4.391604	4.391604	1008	85680
215.2604148387909	85	93.54937	16.75385	128.60562	58.44198	21.0	0.0	4.4547315	4.4547315	4.4547315	4.4547315	1008	86688
217.83990621566772	86	97.21606	17.131386	128.27809	49.002224	21.0	0.0	4.6293364	4.6293364	4.6293364	4.6293364	1008	87696
220.5335133075714	87	97.844475	17.732471	128.14696	38.987606	21.0	0.0	4.6592607	4.6592607	4.6592607	4.6592607	1008	88704
222.90961480140686	88	98.08187	16.163015	128.44606	58.972893	21.0	0.0	4.670565	4.670565	4.670565	4.670565	1008	89712
226.18763852119446	89	97.23309	15.643105	118.25902	58.377144	21.0	0.0	4.630147	4.630147	4.630147	4.630147	1008	90720
229.11708331108093	90	100.08567	13.349189	138.05127	68.71778	21.0	0.0	4.7659845	4.7659845	4.7659845	4.7659845	1008	91728
232.2487735748291	91	98.640686	15.476543	127.9601	58.80684	21.0	0.0	4.6971755	4.6971755	4.6971755	4.6971755	1008	92736
234.91644477844238	92	99.049	13.490684	118.63488	58.790936	21.0	0.0	4.7166195	4.7166195	4.7166195	4.7166195	1008	93744
239.2869975566864	93	95.73217	17.032152	128.43573	48.843124	21.0	0.0	4.558675	4.558675	4.558675	4.558675	1008	94752
242.88004088401794	94	98.19397	15.05155	138.09018	58.51191	21.0	0.0	4.6759033	4.6759033	4.6759033	4.6759033	1008	95760
245.66358637809753	95	97.55158	14.287687	128.34564	59.118942	21.0	0.0	4.6453133	4.6453133	4.6453133	4.6453133	1008	96768
248.67637300491333	96	98.58817	20.279343	128.18509	29.028568	21.0	0.0	4.694675	4.694675	4.694675	4.694675	1008	97776
251.85227346420288	97	101.92777	16.348892	137.8593	68.72632	21.0	0.0	4.8537035	4.8537035	4.8537035	4.8537035	1008	98784
255.64890241622925	98	98.85144	14.26682	128.28856	58.853706	21.0	0.0	4.7072115	4.7072115	4.7072115	4.7072115	1008	99792
258.6782774925232	99	101.53431	16.444822	137.69922	68.618	21.0	0.0	4.834967	4.834967	4.834967	4.834967	1008	100800
